,down,go,left,no,right,stop,up,yes
0,0.6566666666666666,0.5765124555160143,0.7366412213740458,0.6710097719869706,0.8847457627118644,0.6900369003690037,0.8087774294670846,0.9129129129129129
1,0.7033333333333334,0.6512455516014235,0.8549618320610687,0.752442996742671,0.8949152542372881,0.8007380073800738,0.8150470219435737,0.9009009009009009
2,0.76,0.6654804270462633,0.8587786259541985,0.8110749185667753,0.8677966101694915,0.7933579335793358,0.8087774294670846,0.9159159159159159
3,0.82,0.6583629893238434,0.8854961832061069,0.7882736156351792,0.8779661016949153,0.7822878228782287,0.786833855799373,0.9219219219219219
4,0.78,0.697508896797153,0.8625954198473282,0.7654723127035831,0.8813559322033898,0.8634686346863468,0.7304075235109718,0.933933933933934
5,0.84,0.7402135231316725,0.8473282442748091,0.7915309446254072,0.8813559322033898,0.7343173431734318,0.8589341692789969,0.9279279279279279
6,0.85,0.7722419928825622,0.8549618320610687,0.749185667752443,0.8813559322033898,0.7859778597785978,0.8463949843260188,0.924924924924925
7,0.8133333333333334,0.7829181494661922,0.9007633587786259,0.8110749185667753,0.9084745762711864,0.7933579335793358,0.877742946708464,0.9309309309309309
8,0.8466666666666667,0.7615658362989324,0.851145038167939,0.8078175895765473,0.9186440677966101,0.8154981549815498,0.8871473354231975,0.9039039039039038
9,0.86,0.7508896797153025,0.8893129770992366,0.7882736156351792,0.8949152542372881,0.8191881918819188,0.8652037617554859,0.933933933933934
10,0.8433333333333334,0.797153024911032,0.8358778625954199,0.7882736156351792,0.9016949152542373,0.7416974169741697,0.9184952978056427,0.924924924924925
11,0.8833333333333333,0.7793594306049823,0.9045801526717557,0.7296416938110749,0.8949152542372881,0.8671586715867159,0.8714733542319749,0.948948948948949
12,0.83,0.8078291814946619,0.8664122137404581,0.7231270358306189,0.8949152542372881,0.8487084870848709,0.8683385579937304,0.9219219219219219
13,0.86,0.7580071174377224,0.9198473282442748,0.8045602605863192,0.9050847457627119,0.8044280442804428,0.8934169278996865,0.9369369369369369
14,0.8633333333333333,0.7900355871886121,0.8778625954198473,0.6872964169381107,0.9254237288135593,0.8597785977859779,0.9247648902821317,0.93993993993994
15,0.84,0.7722419928825622,0.9122137404580153,0.7915309446254072,0.8949152542372881,0.7859778597785978,0.9059561128526645,0.9159159159159159
16,0.8633333333333333,0.7615658362989324,0.9045801526717557,0.8371335504885994,0.9186440677966101,0.7970479704797048,0.9059561128526645,0.9099099099099099
17,0.8566666666666667,0.8113879003558719,0.8587786259541985,0.749185667752443,0.8915254237288136,0.8782287822878229,0.877742946708464,0.9459459459459459
18,0.8433333333333334,0.7793594306049823,0.8854961832061069,0.8208469055374593,0.9220338983050848,0.7712177121771218,0.8840125391849529,0.9219219219219219
19,0.86,0.7544483985765125,0.9083969465648855,0.8241042345276873,0.9084745762711864,0.8487084870848709,0.9122257053291536,0.9309309309309309
20,0.8566666666666667,0.8149466192170819,0.8664122137404581,0.7915309446254072,0.9152542372881356,0.8450184501845018,0.8871473354231975,0.9279279279279279
21,0.8566666666666667,0.7615658362989324,0.851145038167939,0.739413680781759,0.9220338983050848,0.8560885608856088,0.8934169278996865,0.93993993993994
22,0.85,0.7259786476868327,0.8625954198473282,0.8143322475570033,0.9016949152542373,0.8376383763837638,0.890282131661442,0.9219219219219219
23,0.7933333333333333,0.8113879003558719,0.9083969465648855,0.8371335504885994,0.9355932203389831,0.8228782287822878,0.890282131661442,0.9369369369369369
24,0.8333333333333334,0.7935943060498221,0.9083969465648855,0.8501628664495114,0.9186440677966101,0.8634686346863468,0.8714733542319749,0.924924924924925
25,0.8666666666666667,0.7651245551601423,0.8664122137404581,0.739413680781759,0.9084745762711864,0.7933579335793358,0.8871473354231975,0.924924924924925
26,0.8633333333333333,0.7758007117437722,0.8587786259541985,0.758957654723127,0.8983050847457628,0.8708487084870848,0.8840125391849529,0.933933933933934
