,loss,categorical_accuracy,auc,val_loss,val_categorical_accuracy,val_auc,val_preds
10,0.6715973615646362,0.8073437213897705,0.9750034809112549,0.5070069432258606,0.8720439076423645,0.9872336387634277,"[[1.74753189e-01 2.54310757e-01 8.43042210e-02 ... 4.71062623e-02
  8.93629566e-02 6.27134070e-02]
 [1.07112780e-01 1.81999691e-02 6.55758232e-02 ... 2.52563295e-05
  2.04506728e-06 1.91020697e-01]
 [1.34088742e-02 6.34125946e-03 5.91129303e-01 ... 5.27132361e-05
  1.39481299e-05 2.43214026e-01]
 ...
 [1.68274455e-02 1.65732123e-03 5.07665536e-05 ... 9.47198570e-01
  3.40438597e-02 6.54826217e-05]
 [1.07330276e-13 7.44843640e-13 7.91981591e-08 ... 1.50371493e-17
  1.25577373e-16 4.05885160e-18]
 [3.20713792e-04 2.66131479e-04 2.86567374e-03 ... 8.39930090e-06
  1.62797514e-05 4.36435621e-05]]"
11,0.6689016222953796,0.8076562285423279,0.9752833843231201,0.5310302376747131,0.8610641956329346,0.9860740303993225,"[[1.63493231e-01 2.90806055e-01 7.34739751e-02 ... 3.55147198e-02
  6.80906549e-02 8.44430774e-02]
 [8.66609588e-02 3.70843522e-02 1.84322540e-02 ... 1.18641176e-04
  1.04805722e-05 9.84960645e-02]
 [2.52030324e-03 5.95618330e-04 3.06951076e-01 ... 4.67043628e-06
  1.08420204e-06 6.76999509e-01]
 ...
 [3.09491400e-02 1.23324553e-02 2.13353414e-04 ... 9.23267722e-01
  3.12951654e-02 4.27035557e-04]
 [4.13386256e-15 7.68563815e-13 1.90706011e-08 ... 1.24575778e-18
  5.76930088e-17 1.36912660e-18]
 [9.75711446e-05 1.57386632e-04 3.43004311e-03 ... 1.08138795e-06
  4.10574785e-06 1.48447643e-05]]"
12,0.652252197265625,0.8111458420753479,0.9765419363975525,0.5146329998970032,0.8673986196517944,0.9864389896392822,"[[2.79021353e-01 2.20109969e-01 6.13411739e-02 ... 7.53168315e-02
  6.91128969e-02 7.58205429e-02]
 [2.05841903e-02 1.54023413e-02 8.97791833e-02 ... 1.93921528e-06
  3.87894062e-07 1.71069399e-01]
 [2.00558733e-03 1.69769651e-03 1.71928644e-01 ... 1.24699518e-05
  9.40794450e-07 7.10857093e-01]
 ...
 [4.67248913e-03 7.84827920e-04 1.97769896e-05 ... 9.88179326e-01
  6.20304933e-03 5.52398960e-05]
 [9.03163195e-15 8.09035738e-12 4.28519265e-08 ... 8.40956727e-18
  2.91358687e-16 4.43816230e-18]
 [1.48403284e-04 1.07406195e-04 7.34367268e-03 ... 1.41867404e-05
  2.07968037e-06 6.40260841e-05]]"
13,0.6405764222145081,0.817187488079071,0.977165699005127,0.49722185730934143,0.8703547120094299,0.9874424338340759,"[[1.5184310e-01 2.3383836e-01 9.3189873e-02 ... 6.2295169e-02
  1.0851210e-01 7.7171229e-02]
 [2.7231839e-02 1.0815727e-02 1.4981561e-02 ... 6.4631031e-06
  6.1257663e-07 2.8127503e-01]
 [1.0020966e-02 5.7054959e-02 1.6233346e-01 ... 4.4048244e-05
  3.4559901e-06 5.6344801e-01]
 ...
 [1.5794842e-02 4.9741357e-03 8.0383237e-05 ... 9.3497843e-01
  4.3829966e-02 1.1641975e-04]
 [9.4492346e-14 4.0965401e-11 1.8113705e-07 ... 1.1663563e-15
  2.3934097e-14 7.2537903e-17]
 [5.4447039e-04 8.1114599e-04 1.4482847e-02 ... 3.2311436e-05
  6.6776547e-06 2.3280882e-04]]"
14,0.6441211104393005,0.8157812356948853,0.9768211841583252,0.5197855830192566,0.8673986196517944,0.9862816333770752,"[[1.76483035e-01 1.99233323e-01 8.06511715e-02 ... 2.75282990e-02
  4.56463322e-02 1.26592860e-01]
 [2.10751239e-02 5.79298753e-03 2.82708388e-02 ... 3.09872098e-06
  1.68470933e-07 1.05065756e-01]
 [1.86127188e-04 1.28977801e-04 1.31519660e-01 ... 5.98495990e-06
  1.85826963e-07 8.66071403e-01]
 ...
 [4.69197519e-03 6.13487733e-04 1.19734668e-05 ... 9.89136577e-01
  5.48424013e-03 2.57388256e-05]
 [1.52697658e-15 5.58430645e-12 4.36150060e-07 ... 2.19463739e-17
  6.56686803e-16 1.12191640e-17]
 [1.15421271e-05 2.05573542e-05 1.29368179e-03 ... 1.31597858e-06
  9.04540443e-08 2.38007578e-05]]"
15,0.6397823691368103,0.8178645968437195,0.9772372245788574,0.5154256224632263,0.8627533912658691,0.9865777492523193,"[[1.26647845e-01 2.11634770e-01 1.02409706e-01 ... 6.46819100e-02
  1.54661536e-01 6.16877563e-02]
 [6.30880846e-03 4.40463610e-03 9.16996971e-03 ... 1.26963710e-06
  5.89689009e-08 6.75168708e-02]
 [3.83869745e-04 3.06213595e-04 2.91591048e-01 ... 2.78987250e-06
  1.75115602e-07 6.89395070e-01]
 ...
 [5.42891677e-03 9.48788598e-04 9.51043839e-05 ... 9.81220186e-01
  1.19494395e-02 1.56778638e-04]
 [4.16440784e-16 3.84730550e-13 1.15908161e-09 ... 2.96357844e-18
  1.59947564e-17 7.43294094e-20]
 [1.26362749e-04 2.28694931e-04 1.48313504e-03 ... 5.40406063e-06
  1.98664975e-06 4.57363240e-05]]"
16,0.640652060508728,0.8179166913032532,0.9769138097763062,0.49120423197746277,0.8779560923576355,0.9876129627227783,"[[1.6543107e-01 2.5199687e-01 7.8352496e-02 ... 3.7363779e-02
  6.9311619e-02 7.6176383e-02]
 [2.7740324e-02 9.5808245e-03 2.9214632e-02 ... 3.2111120e-06
  3.5591441e-07 1.9752477e-01]
 [1.1075231e-03 1.1551033e-04 6.2543857e-01 ... 4.3664058e-05
  1.2106256e-06 3.4685966e-01]
 ...
 [8.7242415e-03 1.4374203e-03 2.2919734e-04 ... 9.7604150e-01
  1.3127637e-02 2.2906753e-04]
 [9.1760290e-15 8.1521621e-12 1.5430388e-08 ... 1.0852283e-16
  1.5904967e-15 2.8789477e-18]
 [4.3229648e-04 2.1653333e-04 7.5661647e-03 ... 5.1339586e-05
  1.3606062e-05 1.9878385e-04]]"
17,0.6254055500030518,0.8226562738418579,0.9782193303108215,0.49373844265937805,0.8703547120094299,0.9872720241546631,"[[2.8022030e-01 1.9772385e-01 7.3352352e-02 ... 5.5387191e-02
  6.8611093e-02 8.2927845e-02]
 [2.8395182e-02 7.6481374e-03 2.7537094e-02 ... 3.2356800e-07
  1.1134431e-07 8.3742961e-02]
 [1.9725677e-04 4.1147439e-05 4.1975671e-01 ... 7.2541625e-06
  1.4850305e-07 5.6691968e-01]
 ...
 [1.2929786e-02 1.4769096e-03 2.8942362e-05 ... 9.6573508e-01
  1.9744849e-02 3.4937064e-05]
 [3.1535134e-15 6.4791206e-12 3.2538100e-07 ... 4.9818989e-16
  1.4859911e-14 6.5840442e-18]
 [7.8840106e-04 2.9988380e-04 5.8576453e-02 ... 3.0334989e-04
  4.0481420e-05 6.9771236e-04]]"
18,0.6212384700775146,0.82401043176651,0.9783775806427002,0.5035948753356934,0.8695101141929626,0.9871102571487427,"[[2.4949954e-01 2.1727447e-01 9.5190354e-02 ... 2.9386779e-02
  6.2361941e-02 8.4728062e-02]
 [6.9217809e-02 9.6552772e-03 2.1915359e-02 ... 9.1088543e-07
  2.4294434e-07 3.6839828e-02]
 [6.1576501e-03 5.6730337e-03 5.4592949e-01 ... 1.2864979e-04
  2.0540489e-05 2.7014357e-01]
 ...
 [3.4711514e-02 4.2477166e-03 6.1523961e-04 ... 9.1189694e-01
  4.7532208e-02 3.4622679e-04]
 [7.4640692e-16 4.1772941e-13 1.6853903e-08 ... 1.4477370e-17
  4.6884608e-16 2.0801475e-19]
 [6.5603794e-04 1.1441892e-04 2.7213765e-02 ... 5.0945906e-05
  1.1669260e-05 1.6345439e-04]]"
19,0.6197711229324341,0.8224478960037231,0.9786555171012878,0.5349793434143066,0.8614864945411682,0.9861135482788086,"[[1.40167549e-01 2.36911699e-01 1.00727499e-01 ... 6.18192069e-02
  1.15701184e-01 6.25628531e-02]
 [1.46202194e-02 1.42906439e-02 2.72632949e-02 ... 3.33232549e-07
  1.53916787e-07 3.58307734e-02]
 [4.04818822e-03 8.07786593e-04 7.36945570e-01 ... 6.91830282e-05
  1.29428463e-05 1.98818341e-01]
 ...
 [7.41525926e-03 2.25361180e-03 1.21423241e-03 ... 9.42652285e-01
  4.49749194e-02 9.34267591e-04]
 [1.47383352e-15 7.61796279e-13 4.39031211e-08 ... 1.08379268e-16
  4.04641318e-15 3.26228582e-19]
 [3.54222975e-05 1.06539155e-05 1.63316028e-03 ... 3.73033299e-06
  6.53514519e-07 1.26802843e-05]]"
20,0.616392195224762,0.8238541483879089,0.978839635848999,0.48775652050971985,0.8728885054588318,0.9883052110671997,"[[1.3720204e-01 2.5323042e-01 9.1719359e-02 ... 5.4007109e-02
  1.1499598e-01 5.9218936e-02]
 [3.1631619e-02 8.8408943e-03 1.2905646e-02 ... 2.6582190e-06
  5.6335142e-07 6.4522050e-02]
 [6.6909019e-04 9.8582252e-04 5.8910918e-01 ... 2.5286057e-04
  2.4434468e-05 3.7621936e-01]
 ...
 [9.3928277e-03 1.9592976e-03 1.6636297e-04 ... 9.0979439e-01
  7.8303099e-02 1.7397203e-04]
 [3.1929750e-15 5.0809344e-12 3.2318988e-07 ... 4.6243541e-16
  9.5772260e-14 7.1156285e-18]
 [7.1347354e-04 1.2629929e-04 1.4249196e-02 ... 7.7383884e-05
  1.3731488e-05 2.0954231e-04]]"
