,loss,categorical_accuracy,auc_10,val_loss,val_categorical_accuracy,val_auc_10,val_preds
0,1.3597201108932495,0.5554166436195374,0.8904470801353455,0.743842363357544,0.8112331032752991,0.9774829745292664,"[[1.4662428e-01 1.8670399e-01 9.5920973e-02 ... 9.5398180e-02
  2.0173225e-01 5.4425325e-02]
 [1.3873859e-01 2.4513695e-01 2.5808604e-02 ... 1.4071863e-02
  3.4388967e-03 9.1676973e-02]
 [5.0714210e-04 6.9940905e-04 7.2930473e-01 ... 2.3736416e-04
  1.4542264e-04 2.5645828e-01]
 ...
 [7.5710299e-03 1.5756916e-02 5.0059208e-03 ... 2.0479146e-01
  7.5791144e-01 1.9042292e-03]
 [9.5792848e-07 9.4720663e-06 5.8289580e-03 ... 2.1511335e-06
  3.9593200e-05 1.3804697e-06]
 [6.4627029e-04 6.5759830e-03 1.6041407e-02 ... 1.1255702e-03
  1.3578497e-02 4.5437957e-04]]"
1,0.8028351068496704,0.7605729103088379,0.964331865310669,0.5537164807319641,0.8695101141929626,0.9868478775024414,"[[1.3716678e-01 1.8122616e-01 9.6711211e-02 ... 7.7787444e-02
  2.3624249e-01 5.0237209e-02]
 [7.8872509e-02 1.8609086e-01 4.0330109e-03 ... 1.7209515e-03
  2.0140012e-04 1.3389452e-02]
 [8.1011509e-05 1.2148007e-04 9.4856602e-01 ... 1.9824365e-05
  1.1403788e-05 4.7342237e-02]
 ...
 [3.5581328e-03 1.5734719e-02 1.8278670e-03 ... 2.0776932e-01
  7.6828337e-01 3.6543535e-04]
 [1.9041460e-08 3.0320700e-06 3.1695981e-04 ... 2.6403086e-08
  1.7397703e-06 4.9410609e-08]
 [3.8311879e-05 5.7055388e-04 5.6696991e-03 ... 1.7260187e-05
  9.3347963e-04 2.1277112e-05]]"
2,0.6756542921066284,0.8092708587646484,0.9748456478118896,0.47596845030784607,0.8885135054588318,0.9895188808441162,"[[1.2061530e-01 1.9943127e-01 7.7244617e-02 ... 9.8248683e-02
  2.5873882e-01 5.3912487e-02]
 [1.2667875e-01 9.9484310e-02 2.3357831e-03 ... 8.8892871e-04
  2.7333486e-05 6.0058078e-03]
 [2.3198469e-05 3.4979268e-05 9.7643131e-01 ... 3.9627007e-06
  3.9231659e-06 2.1619851e-02]
 ...
 [1.0761836e-03 6.3911993e-03 7.1238761e-04 ... 6.0045946e-01
  3.9001018e-01 5.0236739e-04]
 [3.4632646e-09 9.6096551e-07 1.0360247e-04 ... 1.5033574e-09
  1.0953693e-07 1.0577607e-08]
 [4.2500560e-06 1.4371783e-04 6.1127020e-04 ... 7.4682583e-07
  8.0062382e-05 3.1880666e-06]]"
3,0.6113612651824951,0.83203125,0.9800487756729126,0.43251675367355347,0.9016047120094299,0.9924317002296448,"[[1.0412444e-01 1.9881091e-01 8.0392845e-02 ... 8.4506705e-02
  2.7073252e-01 4.9186833e-02]
 [3.8389433e-02 3.1593867e-02 4.9325335e-04 ... 4.2262435e-04
  9.9629585e-07 3.6593128e-03]
 [1.9226658e-04 1.2318493e-04 8.6865723e-01 ... 7.8360226e-06
  7.3589553e-07 1.2534934e-01]
 ...
 [1.0679648e-03 6.8540117e-03 3.2908525e-04 ... 7.5522155e-01
  2.3560892e-01 3.1517597e-04]
 [3.1762212e-10 2.1175748e-07 5.0186327e-06 ... 8.8512080e-11
  2.5681297e-09 1.2798219e-09]
 [4.5707557e-06 7.6721852e-05 1.6031617e-04 ... 7.7246000e-08
  2.6621599e-06 1.7456207e-06]]"
4,0.5645899772644043,0.8519791960716248,0.9831136465072632,0.4129398465156555,0.9108952879905701,0.9932396411895752,"[[1.19448721e-01 2.27023751e-01 6.02305606e-02 ... 1.01592235e-01
  2.73720413e-01 4.28039245e-02]
 [6.81623891e-02 5.94553389e-02 7.34024390e-04 ... 3.64043750e-04
  3.77962283e-06 2.63899984e-03]
 [1.68924758e-04 9.83250211e-05 8.65041614e-01 ... 9.12143696e-06
  2.11507631e-06 1.30369544e-01]
 ...
 [9.90659115e-04 6.35330426e-03 4.15825867e-04 ... 7.12118149e-01
  2.79395908e-01 2.95649865e-04]
 [6.94686197e-10 3.11717343e-07 5.54612279e-06 ... 2.50528261e-11
  1.08961862e-09 9.65960201e-10]
 [1.53951059e-05 2.14913031e-04 3.41994746e-04 ... 3.91533490e-07
  8.09377980e-06 4.03281820e-06]]"
5,0.5283034443855286,0.8615624904632568,0.9853845834732056,0.39827990531921387,0.9146959185600281,0.9938797950744629,"[[1.1373378e-01 1.9641952e-01 8.3884314e-02 ... 1.0229351e-01
  2.3164570e-01 6.5148093e-02]
 [2.5850564e-02 2.9419966e-02 3.2375482e-04 ... 1.6133700e-04
  4.7665429e-07 2.4895703e-03]
 [5.3005468e-04 1.9378011e-04 7.4245870e-01 ... 1.7539469e-05
  1.5527279e-06 2.4710488e-01]
 ...
 [1.9080641e-03 4.5005544e-03 1.4012215e-03 ... 9.1479278e-01
  7.4304096e-02 2.1146385e-03]
 [1.4960344e-10 1.4605534e-07 1.3513226e-06 ... 6.2228031e-12
  1.1489367e-10 8.0345175e-10]
 [9.5897610e-07 3.1252301e-05 9.3295726e-05 ... 6.2578373e-08
  7.3841215e-07 9.8164458e-07]]"
6,0.5023558139801025,0.8699479103088379,0.9867821931838989,0.3822250962257385,0.9142736196517944,0.9938082695007324,"[[9.7235471e-02 2.2674313e-01 7.0704095e-02 ... 7.4086860e-02
  2.7322671e-01 3.7612487e-02]
 [9.2832975e-02 3.8032886e-02 9.1349764e-04 ... 2.8427644e-04
  2.2085844e-06 2.5655995e-03]
 [1.4967070e-04 1.3342289e-04 9.3888515e-01 ... 5.9691315e-06
  1.6508820e-06 5.2930530e-02]
 ...
 [1.5954045e-03 3.0114055e-03 5.4348941e-04 ... 9.5658523e-01
  3.6563247e-02 1.1262362e-03]
 [1.4159021e-10 1.7004450e-07 2.5113829e-06 ... 4.1701599e-12
  6.6184641e-11 3.6731729e-10]
 [6.1696019e-06 3.5111167e-05 1.4571755e-04 ... 2.8985694e-08
  2.0510396e-07 8.9750944e-07]]"
7,0.47821736335754395,0.8797395825386047,0.9881503582000732,0.36990347504615784,0.9210304021835327,0.9946131706237793,"[[1.06759556e-01 2.16562286e-01 8.14895332e-02 ... 8.52742419e-02
  2.53628373e-01 4.03743833e-02]
 [4.81623560e-02 2.24505309e-02 1.85040233e-04 ... 1.38777206e-04
  2.58632639e-07 1.59609388e-03]
 [3.93205904e-04 1.92365304e-04 8.72493982e-01 ... 1.38582936e-05
  1.57479928e-06 1.15708947e-01]
 ...
 [2.10101111e-03 6.71449862e-03 8.07287346e-04 ... 9.63163733e-01
  2.34766137e-02 2.54045054e-03]
 [1.79604817e-10 1.38618617e-07 3.88931494e-06 ... 1.07165026e-12
  1.47303246e-11 2.16449816e-10]
 [5.63883759e-06 4.05055725e-05 3.99694291e-05 ... 1.49173562e-08
  3.04680512e-08 4.14268044e-07]]"
8,0.46671822667121887,0.8832291960716248,0.9888796806335449,0.3548528850078583,0.9201858043670654,0.9943661093711853,"[[1.0204849e-01 1.6759843e-01 6.6230327e-02 ... 1.1208542e-01
  3.4355587e-01 4.2916257e-02]
 [1.3036136e-01 1.2155637e-02 1.5342435e-03 ... 2.5883634e-04
  1.2312061e-06 3.5737795e-03]
 [6.0349346e-05 2.9836456e-05 9.7279960e-01 ... 3.8560297e-06
  7.2031975e-07 2.2708021e-02]
 ...
 [3.4011126e-04 2.2449689e-03 1.2594725e-04 ... 9.7026831e-01
  2.6469793e-02 4.1193320e-04]
 [4.9076510e-11 3.4880522e-08 1.5563745e-07 ... 1.1959406e-13
  1.3182532e-12 2.7132520e-11]
 [2.9533380e-06 1.8430148e-05 5.9172307e-05 ... 1.8027533e-08
  4.5853348e-08 4.8616471e-07]]"
9,0.45437371730804443,0.8845833539962769,0.9895260334014893,0.35089361667633057,0.9210304021835327,0.9948788285255432,"[[1.1489013e-01 2.4802476e-01 4.5147132e-02 ... 7.2501510e-02
  2.8453591e-01 4.4066507e-02]
 [1.9131617e-01 3.6376182e-02 1.5890780e-04 ... 7.6011602e-05
  2.9871362e-07 1.9789198e-03]
 [2.8620914e-05 2.1240494e-05 9.6691179e-01 ... 4.6862544e-07
  1.7055973e-07 3.0383157e-02]
 ...
 [1.5758686e-03 7.9548080e-03 1.4507733e-03 ... 9.1173363e-01
  7.3349357e-02 2.7771904e-03]
 [4.1907675e-11 4.6739338e-08 3.6490883e-07 ... 2.4652525e-14
  4.7536595e-13 2.4331821e-11]
 [5.2197884e-06 3.0894491e-05 7.5661883e-05 ... 6.1782401e-09
  2.1458895e-08 5.3577298e-07]]"
10,0.4395029842853546,0.8888541460037231,0.9902530908584595,0.3489427864551544,0.9227195978164673,0.9946051836013794,"[[1.4048849e-01 2.1369392e-01 6.5178283e-02 ... 8.4780686e-02
  2.3198359e-01 6.0469039e-02]
 [1.3537994e-01 1.4203741e-02 1.7412075e-04 ... 3.7031245e-05
  1.3885141e-07 7.6223159e-04]
 [2.3865764e-04 9.5157702e-05 9.1871667e-01 ... 2.7668511e-06
  2.4065369e-07 7.0386156e-02]
 ...
 [8.9268526e-04 7.8002755e-03 2.5269060e-04 ... 9.4101220e-01
  4.9034219e-02 6.0003967e-04]
 [1.5197099e-11 8.1282039e-08 3.7270473e-07 ... 1.2604281e-13
  2.5698922e-12 5.3979307e-11]
 [3.9994597e-05 7.0481605e-05 1.3415671e-04 ... 7.0552119e-08
  3.4796567e-08 3.4971724e-06]]"
