,loss,categorical_accuracy,auc_16,val_loss,val_categorical_accuracy,val_auc_16,val_preds
0,1.6498842239379883,0.453125,0.8400945663452148,0.9723591208457947,0.7250844836235046,0.9533681273460388,"[[4.80539836e-02 1.25881046e-01 2.21286520e-01 ... 1.37760099e-02
  5.18607832e-02 8.42870101e-02]
 [5.80953956e-01 1.57251313e-01 6.89304015e-03 ... 7.21387891e-03
  4.14535636e-04 7.80229829e-03]
 [8.33063945e-03 2.71732803e-03 4.97228950e-01 ... 5.04549069e-04
  8.11173872e-04 2.91768938e-01]
 ...
 [8.55438691e-03 1.54552236e-02 1.55050922e-02 ... 3.30508530e-01
  6.13673866e-01 4.21951478e-03]
 [1.88249817e-06 1.08866823e-06 2.28297734e-03 ... 2.09659856e-06
  2.00032047e-03 4.33682857e-07]
 [4.80360957e-03 1.26532186e-02 1.02891475e-01 ... 9.90377390e-04
  3.32033634e-02 6.11187890e-03]]"
1,0.9688186645507812,0.7107812762260437,0.9492892026901245,0.7050393223762512,0.8053209185600281,0.9763329029083252,"[[3.7405759e-02 2.8154308e-01 8.7905139e-02 ... 2.7017523e-02
  1.0540941e-01 3.6192603e-02]
 [3.4470978e-01 2.1624699e-01 6.8032072e-04 ... 4.0773391e-03
  1.3875107e-04 1.7127859e-03]
 [2.8672286e-03 2.7787164e-03 6.3208717e-01 ... 3.6303559e-04
  1.7420591e-04 2.9013434e-01]
 ...
 [3.3546011e-03 5.5199233e-03 3.3573294e-03 ... 5.5905515e-01
  4.2697379e-01 5.7986332e-04]
 [1.8559208e-08 3.8430464e-08 4.8124679e-05 ... 2.3807769e-09
  1.4662571e-04 2.9027940e-11]
 [1.2001390e-04 2.4341703e-03 6.5545868e-03 ... 1.2106747e-04
  2.4725638e-02 7.0508002e-05]]"
2,0.8062744736671448,0.76583331823349,0.9653257131576538,0.6064512133598328,0.8403716087341309,0.9835473895072937,"[[7.7436522e-02 1.9519337e-01 1.6353300e-01 ... 3.8651343e-02
  1.0827121e-01 4.6980571e-02]
 [3.6086786e-01 1.1846738e-01 4.6010735e-04 ... 1.1092240e-03
  2.6389420e-05 1.2531334e-03]
 [1.1425975e-03 1.8573810e-03 8.1106764e-01 ... 8.7307941e-05
  4.8653077e-05 1.1182499e-01]
 ...
 [1.3366719e-02 1.2593950e-02 1.3101810e-02 ... 5.1387477e-01
  4.4047120e-01 1.2994778e-03]
 [7.1355406e-09 2.6918054e-08 8.7010139e-06 ... 1.0537679e-09
  1.8959847e-05 2.8605460e-12]
 [3.9802213e-05 8.3573512e-04 7.6274811e-03 ... 3.1060346e-05
  5.7565528e-03 1.9542416e-05]]"
3,0.7163663506507874,0.7930208444595337,0.9722424149513245,0.5668550729751587,0.8543074131011963,0.9850292205810547,"[[5.22655435e-02 2.28938043e-01 1.07590474e-01 ... 4.55465876e-02
  2.15008944e-01 3.81612703e-02]
 [3.32480848e-01 7.69021660e-02 1.92434949e-04 ... 3.43336666e-04
  4.20310926e-06 3.92524962e-04]
 [3.57924611e-04 4.36966831e-04 9.18656886e-01 ... 7.13325971e-06
  2.76789046e-06 1.52192833e-02]
 ...
 [9.56678204e-03 7.49115320e-03 1.47924544e-02 ... 6.27525151e-01
  3.35133612e-01 1.69963657e-03]
 [1.61666214e-09 1.57462026e-08 5.02221019e-06 ... 3.18594179e-10
  1.99787428e-06 7.77306496e-13]
 [1.72850705e-05 5.99189312e-04 2.59241974e-03 ... 1.66097361e-05
  1.38554152e-03 1.22815809e-05]]"
4,0.6680264472961426,0.8103646039962769,0.9757516384124756,0.5270918607711792,0.8678209185600281,0.987423300743103,"[[6.80749193e-02 3.12223405e-01 8.25362727e-02 ... 6.18849657e-02
  1.61939457e-01 6.16486743e-02]
 [2.61301726e-01 7.93011487e-02 2.60523375e-04 ... 2.63604365e-04
  4.37589597e-06 2.04873810e-04]
 [2.28917008e-04 4.14845563e-04 7.32844353e-01 ... 1.93471897e-06
  1.35641892e-06 3.60820605e-03]
 ...
 [2.76643187e-02 1.12696989e-02 2.80037131e-02 ... 6.53115034e-01
  2.71641135e-01 3.21881729e-03]
 [1.36391010e-09 1.70463998e-08 6.09200606e-06 ... 2.81070917e-10
  1.19407196e-06 1.36146227e-12]
 [1.19163751e-05 5.48610056e-04 3.79529595e-03 ... 1.31698625e-05
  3.72662442e-04 2.32662496e-05]]"
5,0.6369600296020508,0.8200520873069763,0.9778784513473511,0.5045105814933777,0.8716216087341309,0.9881800413131714,"[[5.5072777e-02 1.7660566e-01 9.2245363e-02 ... 5.6663968e-02
  2.5373155e-01 3.1027537e-02]
 [2.7447924e-01 7.0034049e-02 5.1349547e-05 ... 2.5282628e-04
  5.0385944e-07 1.4983534e-04]
 [1.3587344e-04 1.2252956e-04 9.3885684e-01 ... 2.0250491e-06
  2.5483246e-06 4.3198839e-03]
 ...
 [1.7582223e-02 9.2486124e-03 5.8228057e-03 ... 7.0767438e-01
  2.5609165e-01 9.2179771e-04]
 [4.7611772e-09 4.5281222e-08 3.2874566e-06 ... 5.7268074e-10
  4.0240288e-06 1.8194727e-12]
 [1.2267109e-05 3.0908539e-04 3.3743191e-03 ... 1.0775113e-05
  1.5036529e-03 6.8663635e-06]]"
6,0.6017545461654663,0.8308854103088379,0.9802360534667969,0.4934425354003906,0.8720439076423645,0.9881278872489929,"[[3.8735107e-02 2.4080035e-01 3.6191739e-02 ... 5.4672029e-02
  4.2318746e-01 1.4797595e-02]
 [1.7277491e-01 6.1130933e-02 6.9761212e-05 ... 4.8820690e-05
  2.4609878e-07 1.0447899e-04]
 [5.3871241e-05 6.5443011e-05 9.3359339e-01 ... 5.6338081e-07
  1.6410711e-07 2.3747650e-03]
 ...
 [5.5686831e-03 3.6044808e-03 3.7338408e-03 ... 6.6820407e-01
  3.1705466e-01 6.1455101e-04]
 [2.4650935e-09 4.5018691e-08 3.9575835e-07 ... 8.8661849e-11
  3.1468107e-07 1.6069635e-13]
 [3.0222080e-05 8.0441334e-04 2.9594856e-03 ... 1.4891066e-05
  1.0040988e-03 9.1399306e-06]]"
7,0.5834408402442932,0.8333854079246521,0.9811811447143555,0.4558861255645752,0.884712815284729,0.9905275702476501,"[[7.7190973e-02 2.5093144e-01 5.3866107e-02 ... 6.8318442e-02
  3.3934844e-01 2.4746088e-02]
 [1.1919913e-01 5.9173796e-02 4.9458922e-05 ... 6.0296785e-05
  3.8052971e-07 5.7158450e-05]
 [3.2563417e-05 4.3719399e-05 8.9767754e-01 ... 2.3317489e-06
  1.2030742e-06 1.9741976e-03]
 ...
 [1.8121386e-02 1.4013746e-02 5.4917946e-03 ... 6.4366186e-01
  3.1565130e-01 6.9096824e-04]
 [2.6704599e-09 1.4461028e-07 5.4818615e-06 ... 1.9390849e-10
  6.7953948e-07 9.0559065e-13]
 [6.2486499e-05 4.1840557e-04 6.0170903e-03 ... 2.8535542e-05
  1.1850817e-03 1.4576030e-05]]"
8,0.5820817947387695,0.8332291841506958,0.9811055660247803,0.48649072647094727,0.8733108043670654,0.9889137744903564,"[[4.06991802e-02 1.74717724e-01 6.66270927e-02 ... 7.54785240e-02
  3.99024338e-01 2.50679236e-02]
 [1.37107059e-01 4.87454534e-02 1.51077147e-05 ... 6.11595533e-06
  3.12615320e-08 1.22552583e-05]
 [2.01452902e-04 2.00296592e-04 8.18453372e-01 ... 5.70462907e-06
  1.81174426e-06 1.25063434e-02]
 ...
 [6.24547992e-03 1.76118256e-03 7.41819385e-03 ... 7.53610969e-01
  2.29188621e-01 6.09254115e-04]
 [7.55628982e-09 2.70407270e-07 3.84854229e-06 ... 8.06019529e-10
  1.40828399e-06 2.68971954e-12]
 [6.11020660e-05 5.73513564e-04 1.12921717e-02 ... 1.14969596e-04
  5.05151600e-03 3.26319605e-05]]"
9,0.5584938526153564,0.8433333039283752,0.9826124310493469,0.4533533751964569,0.8855574131011963,0.9902263879776001,"[[9.79308337e-02 2.27942720e-01 5.41578345e-02 ... 8.01986754e-02
  3.57860059e-01 2.44458336e-02]
 [1.24799639e-01 5.74443191e-02 1.60135474e-04 ... 5.56743107e-05
  1.15665978e-06 2.40608322e-04]
 [1.63188422e-04 4.12771624e-04 8.92595351e-01 ... 1.03530765e-05
  4.58040404e-06 3.68301906e-02]
 ...
 [6.74742507e-03 4.49926546e-03 3.75081506e-03 ... 7.58161843e-01
  2.24735245e-01 7.11530214e-04]
 [7.66155139e-09 9.18105229e-07 3.61208026e-06 ... 6.18160634e-10
  6.36163759e-06 9.77392906e-12]
 [9.59059034e-05 7.34065427e-04 5.47044585e-03 ... 3.87708897e-05
  9.64683539e-04 3.67908833e-05]]"
