,down,go,left,no,right,stop,up,yes
0,0.5666666666666667,0.3807829181494662,0.6221374045801527,0.6514657980456026,0.8779661016949153,0.6826568265682657,0.8119122257053292,0.8948948948948949
1,0.71,0.6690391459074733,0.8015267175572519,0.6449511400651465,0.9050847457627119,0.8487084870848709,0.8652037617554859,0.948948948948949
2,0.7233333333333334,0.7900355871886121,0.8206106870229007,0.7003257328990228,0.8949152542372881,0.8265682656826568,0.9247648902821317,0.9429429429429429
3,0.76,0.7224199288256228,0.8473282442748091,0.749185667752443,0.9186440677966101,0.8044280442804428,0.9153605015673981,0.93993993993994
4,0.86,0.6619217081850534,0.767175572519084,0.7719869706840391,0.8711864406779661,0.9040590405904059,0.8338557993730408,0.963963963963964
5,0.8066666666666666,0.7224199288256228,0.9122137404580153,0.7785016286644951,0.8915254237288136,0.8634686346863468,0.9278996865203761,0.9579579579579579
6,0.8266666666666667,0.7722419928825622,0.8740458015267175,0.8045602605863192,0.9457627118644067,0.8819188191881919,0.8244514106583072,0.9579579579579579
7,0.79,0.7722419928825622,0.8206106870229007,0.7817589576547231,0.8813559322033898,0.8929889298892989,0.9090909090909091,0.9459459459459459
8,0.7766666666666666,0.8185053380782918,0.8893129770992366,0.7817589576547231,0.9559322033898305,0.8892988929889298,0.9278996865203761,0.9369369369369369
9,0.8033333333333333,0.8042704626334519,0.8778625954198473,0.8306188925081434,0.9322033898305084,0.8708487084870848,0.9310344827586207,0.9459459459459459
10,0.8133333333333334,0.8149466192170819,0.8931297709923665,0.762214983713355,0.9322033898305084,0.915129151291513,0.9373040752351097,0.9579579579579579
11,0.8833333333333333,0.8576512455516014,0.8053435114503816,0.8045602605863192,0.9389830508474576,0.8856088560885609,0.7962382445141066,0.954954954954955
12,0.8266666666666667,0.7722419928825622,0.8854961832061069,0.8599348534201955,0.9016949152542373,0.9040590405904059,0.9184952978056427,0.954954954954955
13,0.8166666666666667,0.8612099644128114,0.8854961832061069,0.8110749185667753,0.8745762711864407,0.8966789667896679,0.896551724137931,0.963963963963964
14,0.7666666666666667,0.8683274021352313,0.8893129770992366,0.8273615635179153,0.9186440677966101,0.8856088560885609,0.9184952978056427,0.9669669669669669
15,0.8566666666666667,0.8220640569395018,0.8740458015267175,0.8534201954397395,0.9186440677966101,0.9003690036900369,0.8275862068965517,0.975975975975976
16,0.8266666666666667,0.8113879003558719,0.8893129770992366,0.8534201954397395,0.9220338983050848,0.8487084870848709,0.9153605015673981,0.9579579579579579
17,0.9033333333333333,0.7900355871886121,0.8931297709923665,0.8110749185667753,0.9389830508474576,0.8745387453874539,0.9247648902821317,0.960960960960961
18,0.9033333333333333,0.8683274021352313,0.9007633587786259,0.745928338762215,0.9423728813559322,0.9114391143911439,0.8871473354231975,0.954954954954955
19,0.87,0.8185053380782918,0.9198473282442748,0.8306188925081434,0.9491525423728814,0.8929889298892989,0.9028213166144201,0.960960960960961
20,0.8633333333333333,0.7900355871886121,0.9274809160305344,0.8827361563517915,0.9593220338983051,0.8634686346863468,0.9278996865203761,0.948948948948949
21,0.9,0.800711743772242,0.9083969465648855,0.7980456026058632,0.9288135593220339,0.8487084870848709,0.9278996865203761,0.954954954954955
22,0.86,0.8291814946619217,0.8854961832061069,0.8403908794788274,0.9491525423728814,0.8487084870848709,0.9122257053291536,0.9459459459459459
23,0.8766666666666667,0.8398576512455516,0.9083969465648855,0.7915309446254072,0.9389830508474576,0.8560885608856088,0.9184952978056427,0.933933933933934
24,0.8533333333333334,0.8256227758007118,0.9007633587786259,0.8078175895765473,0.9559322033898305,0.933579335793358,0.8871473354231975,0.9579579579579579
25,0.8533333333333334,0.8256227758007118,0.950381679389313,0.8469055374592834,0.9423728813559322,0.8966789667896679,0.9247648902821317,0.9519519519519519
26,0.8833333333333333,0.8113879003558719,0.8854961832061069,0.8566775244299675,0.9355932203389831,0.915129151291513,0.9341692789968652,0.9429429429429429
27,0.7966666666666666,0.7829181494661922,0.916030534351145,0.8566775244299675,0.9254237288135593,0.9188191881918819,0.9153605015673981,0.9519519519519519
28,0.89,0.7615658362989324,0.9083969465648855,0.8729641693811075,0.9152542372881356,0.9003690036900369,0.9153605015673981,0.960960960960961
29,0.8333333333333334,0.8434163701067615,0.9198473282442748,0.8729641693811075,0.9220338983050848,0.9114391143911439,0.9341692789968652,0.963963963963964
30,0.9166666666666666,0.8469750889679716,0.8396946564885496,0.8045602605863192,0.9084745762711864,0.8819188191881919,0.8714733542319749,0.954954954954955
31,0.91,0.8754448398576512,0.9236641221374046,0.8143322475570033,0.9254237288135593,0.9077490774907749,0.9153605015673981,0.960960960960961
32,0.87,0.7864768683274022,0.9236641221374046,0.8859934853420195,0.9288135593220339,0.915129151291513,0.9216300940438872,0.954954954954955
33,0.9033333333333333,0.8256227758007118,0.9122137404580153,0.8371335504885994,0.9254237288135593,0.9003690036900369,0.9373040752351097,0.9429429429429429
34,0.8933333333333333,0.7615658362989324,0.9236641221374046,0.8566775244299675,0.9423728813559322,0.8745387453874539,0.9529780564263323,0.948948948948949
35,0.8633333333333333,0.7686832740213523,0.9122137404580153,0.8631921824104235,0.9355932203389831,0.940959409594096,0.8620689655172413,0.9669669669669669
36,0.8766666666666667,0.7330960854092526,0.9236641221374046,0.8501628664495114,0.9389830508474576,0.9114391143911439,0.9090909090909091,0.963963963963964
