,down,go,left,no,right,stop,up,yes
0,0.5938864628820961,0.43636363636363634,0.38028169014084506,0.3684210526315789,0.729064039408867,0.5440613026819924,0.31724137931034485,0.5857740585774058
1,0.6607929515418502,0.44,0.6,0.5061728395061729,0.8095238095238095,0.6142322097378277,0.39215686274509803,0.7053140096618358
2,0.6883720930232559,0.41830065359477125,0.686046511627907,0.5697674418604651,0.8374384236453202,0.6885245901639344,0.546448087431694,0.7216494845360825
3,0.7058823529411765,0.4806201550387597,0.6893203883495146,0.6536585365853659,0.8393782383419689,0.7247706422018348,0.6187845303867403,0.7868852459016393
4,0.7821229050279329,0.5633802816901409,0.6984126984126984,0.6728110599078341,0.83,0.7567567567567568,0.6703910614525139,0.7019230769230769
5,0.7450980392156863,0.5548387096774193,0.6966292134831461,0.6451612903225806,0.8502415458937198,0.8037383177570093,0.6915887850467289,0.7752808988764045
6,0.7142857142857143,0.5797101449275363,0.7011494252873564,0.6702702702702703,0.8415841584158416,0.7577092511013216,0.6137566137566137,0.7411167512690355
7,0.7289719626168224,0.5142857142857142,0.7263157894736842,0.6839378238341969,0.8979591836734694,0.7818181818181819,0.6190476190476191,0.6976744186046512
8,0.7232142857142857,0.496,0.7,0.6701030927835051,0.8181818181818182,0.7735849056603774,0.7272727272727273,0.7650273224043715
9,0.78,0.6025641025641025,0.7314285714285714,0.6413043478260869,0.8571428571428571,0.7798165137614679,0.7539267015706806,0.7227722772277227
10,0.7761194029850746,0.6451612903225806,0.708994708994709,0.711340206185567,0.8571428571428571,0.7725321888412017,0.6666666666666666,0.7597765363128491
11,0.7339449541284404,0.5454545454545454,0.7628865979381443,0.6593406593406593,0.8712871287128713,0.8019323671497585,0.7281553398058253,0.7861271676300579
12,0.7321428571428571,0.54421768707483,0.6823529411764706,0.6105263157894737,0.8524590163934426,0.7705627705627706,0.6903553299492385,0.7731958762886598
13,0.7692307692307693,0.5844155844155844,0.745945945945946,0.6770833333333334,0.8421052631578947,0.8446601941747572,0.7533632286995515,0.797752808988764
14,0.7853403141361257,0.625,0.6995073891625616,0.6875,0.8541666666666666,0.7942583732057417,0.6839378238341969,0.7244897959183674
15,0.7547169811320755,0.5987261146496815,0.7010309278350515,0.6774193548387096,0.8432432432432433,0.8155339805825242,0.72,0.7346938775510204
16,0.7545454545454545,0.6081081081081081,0.7291666666666666,0.6440677966101694,0.8404255319148937,0.7782805429864253,0.6767676767676768,0.7708333333333334
17,0.7439613526570048,0.6013986013986014,0.7222222222222222,0.6630434782608695,0.88,0.7818181818181819,0.7230046948356808,0.7619047619047619
18,0.7534883720930232,0.5847953216374269,0.7564766839378239,0.591715976331361,0.8888888888888888,0.8093023255813954,0.7195767195767195,0.7311827956989247
19,0.7897435897435897,0.6027397260273972,0.723404255319149,0.6796116504854369,0.8324873096446701,0.8292682926829268,0.7168141592920354,0.7976878612716763
20,0.7592592592592593,0.6081081081081081,0.7081339712918661,0.6480446927374302,0.8497409326424871,0.7729468599033816,0.7254901960784313,0.7666666666666667
21,0.7887323943661971,0.6626506024096386,0.6549707602339181,0.6483516483516484,0.8669950738916257,0.7980295566502463,0.7428571428571429,0.7553191489361702
22,0.7596153846153846,0.6369426751592356,0.7708333333333334,0.6524064171122995,0.9025641025641026,0.8,0.7589743589743589,0.7309644670050761
23,0.7363636363636363,0.524822695035461,0.78,0.6137566137566137,0.865979381443299,0.8080808080808081,0.7239819004524887,0.7976878612716763
