,fpr,tpr
0,0.0,0.49565645749985254
1,0.0004664179104477612,0.5030349297220748
2,0.00046707146193367583,0.5034644829866796
3,0.0004675081813931744,0.5111436638740516
4,0.0004710315591144607,0.5244931784371585
5,0.0004714757190004715,0.5405703488551649
6,0.0004725897920604915,0.574589336196937
7,0.0004791566842357451,0.5782125246027341
8,0.0009289363678588017,0.5809006966457448
9,0.0009328358208955224,0.5900152799790781
10,0.0009341429238673517,0.5947403658897312
11,0.0009350163627863488,0.6032727890979223
12,0.0009420631182289214,0.6061045043082782
13,0.000942951438000943,0.6113295846941303
14,0.000945179584120983,0.6279435087447633
15,0.0009583133684714902,0.6326536536722995
16,0.0013934045517882026,0.6344457683676399
17,0.0013992537313432835,0.6357478517009733
18,0.0014012143858010276,0.6366069582301829
19,0.001413094677343382,0.6426749193952315
20,0.0014144271570014145,0.6499096460833343
21,0.0014177693761814746,0.6510963549440938
22,0.0014374700527072352,0.6554441810310503
23,0.0018578727357176034,0.6608205251170718
24,0.0018682858477347033,0.6616796316462814
25,0.0018700327255726976,0.6625328739671006
26,0.0018841262364578427,0.6690053658764857
27,0.001885902876001886,0.6694072951369359
28,0.001890359168241966,0.6749452698204802
29,0.0019166267369429804,0.7021191828639585
30,0.0023223409196470044,0.7034632688854638
31,0.002335357309668379,0.7038928221500687
32,0.0023375409069658717,0.7051726856312973
33,0.0023551577955723034,0.7075998700973167
34,0.0023573785950023575,0.7088056578786672
35,0.0023629489603024575,0.7246284426887938
36,0.0023957834211787254,0.7474545296453156
37,0.002786809103576405,0.7532789024051721
38,0.002798507462686567,0.7537129301829499
39,0.0028024287716020553,0.7550015899767644
40,0.002805049088359046,0.7571346957788122
41,0.002826189354686764,0.761989064710851
42,0.002828854314002829,0.7623909939713012
43,0.002835538752362949,0.7631821332118075
44,0.0028749401054144704,0.77260242306688
45,0.003251277287505806,0.7730504517407152
46,0.003297220913801225,0.7734549824850517
47,0.0033003300330033004,0.776670416568653
48,0.0033081285444234404,0.7770659861889061
49,0.0033540967896502154,0.7777906238700655
50,0.0037157454714352067,0.7782386525439006
51,0.0037313432835820895,0.7804087914327895
52,0.0037365716954694066,0.7812678979619991
53,0.0037400654511453952,0.7825477614432279
54,0.003780718336483932,0.7837344703039872
55,0.003833253473885961,0.7840967891445672
56,0.0041802136553646075,0.787232989861413
57,0.004203643157403083,0.7876625431260178
58,0.004207573632538569,0.7889424066072463
59,0.004239284032030146,0.7909650603289293
60,0.004253308128544423,0.7957118957719673
61,0.004312410158121706,0.7964365334531267
62,0.0046641791044776115,0.7973045890086822
63,0.004710315591144607,0.7985181812416918
64,0.004714757190004715,0.8029394031066436
65,0.004725897920604915,0.8037305423471499
66,0.005130597014925373,0.8041645701249277
67,0.005142589995324918,0.8050178124457469
68,0.005270723526593196,0.8053801312863266
69,0.00557361820715281,0.8085163320031725
70,0.005610098176718092,0.8093695743239916
71,0.005671077504725898,0.8101607135644979
72,0.005749880210828941,0.8108853512456573
73,0.006038086391082211,0.8122294372671627
74,0.006077606358111267,0.8126560584275723
75,0.006123410268487989,0.8134651199162454
76,0.006143667296786389,0.8142562591567518
77,0.006502554575011612,0.8187365458951031
78,0.00659444182760245,0.8199501381281128
79,0.006600660066006601,0.8227636429512639
80,0.006616257088846881,0.823159212571517
81,0.006967022758941012,0.8245032985930224
82,0.007006071929005138,0.8249328518576272
83,0.007072135785007072,0.8277463566807783
84,0.007088846880907372,0.8281419263010316
85,0.007187350263536177,0.8295912016633503
86,0.0074314909428704135,0.831831345032526
87,0.007543611504007544,0.8326352035534262
88,0.007666506947771922,0.8333598412345857
89,0.007947639083683964,0.8337864623949952
90,0.00800753650494583,0.8350000546280049
91,0.008015087223008015,0.8378135594511561
92,0.008034026465028356,0.8386046986916623
93,0.008145663632007666,0.8396916552134014
94,0.008360427310729215,0.8410357412349069
95,0.008395522388059701,0.8414697690126847
96,0.008415147265077139,0.8423230113335038
97,0.008486562942008486,0.8431268698544041
98,0.008506616257088847,0.8435224394746572
99,0.008624820316243412,0.8438847583152371
100,0.008882655446470314,0.8443113794756467
101,0.008958038661008957,0.8459190965174472
102,0.008979206049149339,0.8463146661377003
103,0.009103977000479156,0.8466769849782803
104,0.009289363678588018,0.8498131856951261
105,0.009328358208955223,0.8502472134729039
106,0.00942951438000943,0.8506491427333539
107,0.00945179584120983,0.8510447123536072
108,0.009583133684714902,0.8514070311941869
109,0.009753831862517418,0.8531991458895273
110,0.010062290368950648,0.8553730589330056
111,0.010218300046446818,0.8558210876068407
112,0.010362694300518135,0.8566301490955138
113,0.010372465818010372,0.8570320783559641
114,0.010396975425330813,0.8598010656977361
115,0.010833725859632595,0.8602055964420726
116,0.010869565217391304,0.860601166062326
117,0.011304757418747056,0.8610056968066625
118,0.011315417256011316,0.8622114845880128
119,0.011499760421657882,0.8647477164720708
120,0.011611704598235021,0.8656437738197412
121,0.011676786548341896,0.866073327084346
122,0.011786892975011787,0.8668771856052463
123,0.011978917105893628,0.868326460967565
124,0.012076172782164421,0.8692225183152352
125,0.012258368694012258,0.8696244475756855
126,0.012458073790129372,0.8703490852568448
127,0.012540640966093822,0.8716931712783503
128,0.01272984441301273,0.8724970297992506
129,0.01275992438563327,0.8728925994195037
130,0.012937230474365118,0.8732549182600834
131,0.013201320132013201,0.8736568475205336
132,0.013416387158600862,0.8740191663611133
133,0.013469577333952624,0.8749152237087835
134,0.013557737260402058,0.8753418448691931
135,0.013895543842836608,0.8760664825503526
136,0.014374700527072353,0.8782403955938308
137,0.014398513701811427,0.882720682332182
