,fpr,tpr
0,0.0,0.5441384396590973
1,0.0004748338081671415,0.5460468366056621
2,0.0004791566842357451,0.5740717476376905
3,0.000482392667631452,0.6011903917054872
4,0.00048355899419729207,0.6320237250388205
5,0.00048520135856380397,0.638945549143055
6,0.0004880429477794046,0.6601054237512055
7,0.0004914004914004914,0.666486805132587
8,0.000949667616334283,0.6683952020791517
9,0.0009537434430138292,0.680387822005351
10,0.0009583133684714902,0.6892846191583759
11,0.000964785335262904,0.6926744496668507
12,0.0009671179883945841,0.7130911163335172
13,0.0009704027171276079,0.7151269469524097
14,0.0009760858955588092,0.7182617431906542
15,0.0009828009828009828,0.7201386200675312
16,0.0014245014245014246,0.7206157193041725
17,0.001430615164520744,0.7215382285292647
18,0.0014374700527072352,0.7379973032623608
19,0.001447178002894356,0.7392684897030387
20,0.0014506769825918763,0.741351823036372
21,0.001455604075691412,0.7580456341112907
22,0.0014641288433382138,0.7592211827006323
23,0.0014742014742014742,0.7595965580760077
24,0.001899335232668566,0.7600736573126489
25,0.0019074868860276585,0.7642249488255639
26,0.0019166267369429804,0.7691181872597276
27,0.0019342359767891683,0.7699515205930609
28,0.0019408054342552159,0.773208849583289
29,0.0019521717911176184,0.7759517962917529
30,0.0023741690408357074,0.7764288955283941
31,0.002384358607534573,0.7778126593660325
32,0.0023957834211787254,0.78048169851194
33,0.00241196333815726,0.7826003425797367
34,0.0024177949709864605,0.7830170092464034
35,0.0024260067928190197,0.7968606574548724
36,0.002440214738897023,0.803522099461142
37,0.002457002457002457,0.8038974748365173
38,0.002849002849002849,0.8043745740731585
39,0.002861230329041488,0.8076033563609815
40,0.0028749401054144704,0.8089378759339352
41,0.0029013539651837525,0.8135212092672686
42,0.0029282576866764276,0.8182234036246353
43,0.0029484029484029483,0.818974154375386
44,0.0033238366571699905,0.8218367497952334
45,0.0033381020505484026,0.8259880413081485
46,0.003376748673420164,0.829377871816623
47,0.003396409509946628,0.8297850379404015
48,0.003416300634455832,0.8305687369999626
49,0.0034398034398034397,0.8346978661290918
50,0.003814973772055317,0.835159120741638
51,0.003859141341051616,0.8355828495551973
52,0.0038684719535783366,0.837249516221864
53,0.003904343582235237,0.8376413657516446
54,0.004273504273504274,0.838595564224927
55,0.004312410158121706,0.8399300837978807
56,0.004366812227074236,0.8403372499216593
57,0.004392386530014641,0.8442557452194649
58,0.004748338081671415,0.8447328444561061
59,0.004768717215069146,0.8451940990686522
60,0.004791566842357451,0.8469734584992572
61,0.00482392667631452,0.8482446449399351
62,0.004835589941972921,0.8486613116066019
63,0.004880429477794046,0.8498368601959436
64,0.0052231718898385565,0.850791058669226
65,0.005245588936576061,0.8554036047946871
66,0.005270723526593196,0.8571829642252922
67,0.005319148936170213,0.8588496308919589
68,0.005337214944201844,0.8592567970157374
69,0.005802707930367505,0.8600901303490707
70,0.005822416302765648,0.8621259609679632
71,0.006229036895064686,0.8625708008256143
72,0.006271104679208876,0.8629945296391737
73,0.006307617661329452,0.8658446925056233
74,0.006647673314339981,0.8663217917422645
75,0.006676204101096805,0.8672443009673567
76,0.007122507122507123,0.8686755986772805
77,0.00715307582260372,0.8700593625149187
78,0.007253384912959381,0.8708926958482521
79,0.00727802037845706,0.8712998619720305
80,0.007320644216691069,0.8720835610315917
81,0.007371007371007371,0.872458936406967
82,0.007597340930674264,0.8729360356436083
83,0.007629947544110634,0.8733972902561545
84,0.0077632217370208634,0.873804456379933
85,0.008106819265617548,0.8742657109924791
86,0.008145663632007666,0.8751553907077816
87,0.008547008547008548,0.8756324899444228
88,0.008683068017366137,0.8764799475715415
89,0.008733624454148471,0.8789229443142125
90,0.008784773060029283,0.879314793843993
91,0.009021842355175688,0.8802689923172754
92,0.009103977000479156,0.8824931916055317
93,0.00918762088974855,0.884576524938865
94,0.009671179883945842,0.8866598582721984
95,0.009704027171276079,0.8882885227673124
96,0.009971509971509971,0.8887656220039536
97,0.010014306151645207,0.8892268766164997
98,0.010062290368950648,0.8905613961894534
99,0.010446343779677113,0.8915155946627358
100,0.010736944851146901,0.8919074441925163
101,0.010968049594659036,0.8928299534176086
102,0.011020603737422138,0.8932747932752599
103,0.011159631246967491,0.8936819593990385
104,0.011396011396011397,0.8941590586356797
105,0.011444921316165951,0.8946203132482258
106,0.011499760421657882,0.8959548328211795
107,0.011577424023154847,0.8963785616347388
108,0.01160541586073501,0.8967952283014055
109,0.01171303074670571,0.897187077831186
110,0.011870845204178538,0.8981412763044685
111,0.011978917105893628,0.899030956019771
112,0.0120598166907863,0.8994546848333304
113,0.012088974854932301,0.899871351499997
114,0.01239866475917978,0.9003326061125432
115,0.012542209358417752,0.9007563349261024
116,0.012572533849129593,0.9032563349261025
117,0.012875536480686695,0.9037175895386486
118,0.012937230474365118,0.9041624293962998
119,0.013056092843326886,0.9045790960629665
120,0.013100436681222707,0.9049862621867449
121,0.013295346628679962,0.9054633614233862
122,0.013416387158600862,0.9059082012810374
123,0.013585638039786511,0.906315367404816
124,0.01402321083172147,0.9083987007381493
125,0.014153245485602733,0.9091823997977104
126,0.01430615164520744,0.9101049090228027
127,0.014374700527072353,0.9105497488804538
128,0.014853857211308098,0.9109945887381051
129,0.015129331381161543,0.9113864382678857
130,0.015194681861348529,0.9118635375045269
131,0.015333013895543843,0.9123083773621782
132,0.015473887814313346,0.9127250440288447
133,0.015526443474041727,0.9131322101526232
134,0.015736766809728183,0.9135934647651694
135,0.01581217057977959,0.9140383046228208
136,0.015918958031837915,0.9144620334363801
137,0.01629132726401533,0.9171310725822875
138,0.016401350699469366,0.9175548013958469
