,down,go,left,no,right,stop,up,yes
0,0.7733333333333333,0.3274021352313167,0.7938931297709924,0.5960912052117264,0.8745762711864407,0.7306273062730627,0.7084639498432602,0.918918918918919
1,0.8033333333333333,0.6619217081850534,0.8206106870229007,0.6938110749185668,0.9220338983050848,0.8118081180811808,0.8432601880877743,0.9129129129129129
2,0.8133333333333334,0.6263345195729537,0.8931297709923665,0.7719869706840391,0.8711864406779661,0.8339483394833949,0.8996865203761756,0.933933933933934
3,0.78,0.6405693950177936,0.9083969465648855,0.8143322475570033,0.8745762711864407,0.9040590405904059,0.8244514106583072,0.948948948948949
4,0.8333333333333334,0.5516014234875445,0.8702290076335878,0.8501628664495114,0.8576271186440678,0.9077490774907749,0.8652037617554859,0.963963963963964
5,0.87,0.701067615658363,0.8702290076335878,0.8208469055374593,0.9186440677966101,0.8819188191881919,0.9122257053291536,0.93993993993994
6,0.84,0.7330960854092526,0.8969465648854962,0.8143322475570033,0.9050847457627119,0.8929889298892989,0.8808777429467085,0.9459459459459459
7,0.85,0.697508896797153,0.8702290076335878,0.8794788273615635,0.9152542372881356,0.8523985239852399,0.9059561128526645,0.9279279279279279
8,0.8233333333333334,0.6583629893238434,0.916030534351145,0.8664495114006515,0.9050847457627119,0.8228782287822878,0.9122257053291536,0.9309309309309309
9,0.87,0.7580071174377224,0.916030534351145,0.8143322475570033,0.8915254237288136,0.8966789667896679,0.9122257053291536,0.9429429429429429
10,0.9133333333333333,0.7117437722419929,0.950381679389313,0.8175895765472313,0.8779661016949153,0.9040590405904059,0.8840125391849529,0.9129129129129129
11,0.87,0.7153024911032029,0.9236641221374046,0.8403908794788274,0.8406779661016949,0.9003690036900369,0.8996865203761756,0.9279279279279279
12,0.9033333333333333,0.7295373665480427,0.8473282442748091,0.8403908794788274,0.888135593220339,0.9077490774907749,0.9278996865203761,0.963963963963964
13,0.8733333333333333,0.7117437722419929,0.8893129770992366,0.8762214983713354,0.8813559322033898,0.9040590405904059,0.9153605015673981,0.9459459459459459
14,0.9133333333333333,0.7544483985765125,0.8931297709923665,0.8566775244299675,0.8677966101694915,0.8929889298892989,0.9278996865203761,0.9669669669669669
15,0.84,0.8220640569395018,0.8854961832061069,0.8534201954397395,0.8847457627118644,0.9040590405904059,0.9028213166144201,0.954954954954955
16,0.8633333333333333,0.7793594306049823,0.8740458015267175,0.8306188925081434,0.8915254237288136,0.8929889298892989,0.9404388714733543,0.954954954954955
17,0.9133333333333333,0.7508896797153025,0.8816793893129771,0.8403908794788274,0.9084745762711864,0.8782287822878229,0.9216300940438872,0.948948948948949
18,0.9233333333333333,0.6797153024911032,0.8931297709923665,0.8501628664495114,0.8508474576271187,0.922509225092251,0.9028213166144201,0.948948948948949
19,0.8633333333333333,0.7046263345195729,0.9236641221374046,0.8794788273615635,0.8847457627118644,0.9114391143911439,0.9341692789968652,0.9519519519519519
20,0.9233333333333333,0.7153024911032029,0.9122137404580153,0.9022801302931596,0.9050847457627119,0.915129151291513,0.8526645768025078,0.9519519519519519
21,0.8933333333333333,0.7686832740213523,0.9083969465648855,0.8436482084690554,0.8983050847457628,0.9040590405904059,0.9373040752351097,0.9519519519519519
22,0.9166666666666666,0.8505338078291815,0.8931297709923665,0.8338762214983714,0.9254237288135593,0.9114391143911439,0.8808777429467085,0.9579579579579579
23,0.8933333333333333,0.7402135231316725,0.9351145038167938,0.8241042345276873,0.9084745762711864,0.9040590405904059,0.9184952978056427,0.9429429429429429
24,0.9066666666666666,0.7651245551601423,0.8778625954198473,0.8794788273615635,0.9288135593220339,0.915129151291513,0.9278996865203761,0.9219219219219219
25,0.9033333333333333,0.7829181494661922,0.916030534351145,0.8794788273615635,0.8949152542372881,0.9114391143911439,0.9059561128526645,0.9519519519519519
26,0.88,0.8042704626334519,0.8664122137404581,0.8371335504885994,0.8271186440677966,0.915129151291513,0.9467084639498433,0.9459459459459459
27,0.9133333333333333,0.7935943060498221,0.8740458015267175,0.8729641693811075,0.8745762711864407,0.922509225092251,0.9278996865203761,0.948948948948949
28,0.9166666666666666,0.6725978647686833,0.9389312977099237,0.8762214983713354,0.8915254237288136,0.8929889298892989,0.9498432601880877,0.933933933933934
29,0.88,0.8220640569395018,0.8854961832061069,0.8925081433224755,0.9152542372881356,0.922509225092251,0.9341692789968652,0.93993993993994
30,0.9033333333333333,0.8185053380782918,0.8740458015267175,0.8371335504885994,0.9457627118644067,0.9114391143911439,0.9561128526645768,0.9369369369369369
31,0.88,0.8042704626334519,0.9045801526717557,0.9022801302931596,0.8949152542372881,0.915129151291513,0.9278996865203761,0.933933933933934
32,0.9033333333333333,0.7864768683274022,0.9045801526717557,0.8762214983713354,0.911864406779661,0.8966789667896679,0.9341692789968652,0.9519519519519519
33,0.9233333333333333,0.6370106761565836,0.9389312977099237,0.8664495114006515,0.8745762711864407,0.9188191881918819,0.9184952978056427,0.9279279279279279
34,0.9166666666666666,0.6405693950177936,0.8969465648854962,0.9055374592833876,0.8610169491525423,0.915129151291513,0.9435736677115988,0.960960960960961
35,0.8766666666666667,0.6761565836298933,0.9236641221374046,0.8762214983713354,0.8949152542372881,0.922509225092251,0.9122257053291536,0.963963963963964
36,0.8966666666666666,0.7793594306049823,0.8702290076335878,0.8990228013029316,0.911864406779661,0.915129151291513,0.9467084639498433,0.963963963963964
37,0.9133333333333333,0.8113879003558719,0.9122137404580153,0.8762214983713354,0.9355932203389831,0.8966789667896679,0.877742946708464,0.9519519519519519
38,0.9066666666666666,0.708185053380783,0.9236641221374046,0.8403908794788274,0.9220338983050848,0.8929889298892989,0.9341692789968652,0.948948948948949
39,0.8666666666666667,0.7829181494661922,0.8854961832061069,0.8892508143322475,0.911864406779661,0.9261992619926199,0.9090909090909091,0.9579579579579579
40,0.9033333333333333,0.8220640569395018,0.8893129770992366,0.8794788273615635,0.8915254237288136,0.8892988929889298,0.9561128526645768,0.9579579579579579
41,0.9066666666666666,0.8042704626334519,0.9122137404580153,0.8664495114006515,0.8745762711864407,0.9188191881918819,0.9216300940438872,0.9429429429429429
42,0.88,0.8362989323843416,0.8358778625954199,0.9022801302931596,0.911864406779661,0.8929889298892989,0.9278996865203761,0.954954954954955
43,0.9,0.7402135231316725,0.9122137404580153,0.8827361563517915,0.8847457627118644,0.9040590405904059,0.9153605015673981,0.960960960960961
44,0.9033333333333333,0.7758007117437722,0.9122137404580153,0.8957654723127035,0.911864406779661,0.922509225092251,0.9153605015673981,0.9429429429429429
45,0.9066666666666666,0.8469750889679716,0.8740458015267175,0.8371335504885994,0.9288135593220339,0.8929889298892989,0.9435736677115988,0.954954954954955
46,0.8966666666666666,0.8185053380782918,0.8969465648854962,0.8566775244299675,0.8779661016949153,0.915129151291513,0.9216300940438872,0.963963963963964
47,0.9066666666666666,0.7473309608540926,0.9236641221374046,0.8957654723127035,0.8745762711864407,0.8929889298892989,0.9373040752351097,0.9159159159159159
48,0.8966666666666666,0.7330960854092526,0.916030534351145,0.8957654723127035,0.9322033898305084,0.8892988929889298,0.9247648902821317,0.9429429429429429
49,0.9066666666666666,0.8042704626334519,0.8969465648854962,0.8990228013029316,0.9423728813559322,0.9114391143911439,0.9373040752351097,0.948948948948949
