,down,go,left,no,right,stop,up,yes
0,0.6433333333333333,0.49466192170818507,0.6793893129770993,0.6319218241042345,0.8949152542372881,0.8228782287822878,0.8307210031347962,0.8678678678678678
1,0.8066666666666666,0.5551601423487544,0.8740458015267175,0.749185667752443,0.888135593220339,0.8708487084870848,0.8589341692789969,0.948948948948949
2,0.8033333333333333,0.6761565836298933,0.8816793893129771,0.7068403908794788,0.888135593220339,0.8634686346863468,0.9184952978056427,0.948948948948949
3,0.8466666666666667,0.6548042704626335,0.8587786259541985,0.7654723127035831,0.8779661016949153,0.8745387453874539,0.8495297805642633,0.960960960960961
4,0.84,0.6476868327402135,0.916030534351145,0.7850162866449512,0.888135593220339,0.915129151291513,0.877742946708464,0.960960960960961
5,0.8433333333333334,0.693950177935943,0.8893129770992366,0.7915309446254072,0.9084745762711864,0.9298892988929889,0.8996865203761756,0.9579579579579579
6,0.8866666666666667,0.6548042704626335,0.9389312977099237,0.8045602605863192,0.9220338983050848,0.9446494464944649,0.8495297805642633,0.948948948948949
7,0.8833333333333333,0.701067615658363,0.916030534351145,0.8110749185667753,0.8949152542372881,0.9040590405904059,0.9216300940438872,0.9519519519519519
8,0.8533333333333334,0.6725978647686833,0.9389312977099237,0.8534201954397395,0.8983050847457628,0.9077490774907749,0.9529780564263323,0.9309309309309309
9,0.8533333333333334,0.701067615658363,0.9465648854961832,0.8501628664495114,0.9084745762711864,0.933579335793358,0.890282131661442,0.9309309309309309
10,0.8766666666666667,0.7473309608540926,0.9312977099236641,0.8208469055374593,0.9084745762711864,0.9372693726937269,0.9216300940438872,0.948948948948949
11,0.86,0.7295373665480427,0.9083969465648855,0.8501628664495114,0.9220338983050848,0.915129151291513,0.9404388714733543,0.9519519519519519
12,0.9233333333333333,0.8113879003558719,0.9083969465648855,0.7068403908794788,0.9084745762711864,0.9261992619926199,0.890282131661442,0.9669669669669669
13,0.88,0.7330960854092526,0.9122137404580153,0.8338762214983714,0.9254237288135593,0.8450184501845018,0.9404388714733543,0.9309309309309309
14,0.8733333333333333,0.7829181494661922,0.9312977099236641,0.8110749185667753,0.888135593220339,0.922509225092251,0.9467084639498433,0.9459459459459459
15,0.86,0.7402135231316725,0.950381679389313,0.8534201954397395,0.9050847457627119,0.915129151291513,0.9529780564263323,0.9429429429429429
16,0.9066666666666666,0.7330960854092526,0.9389312977099237,0.7947882736156352,0.9050847457627119,0.933579335793358,0.9467084639498433,0.9519519519519519
17,0.8733333333333333,0.7758007117437722,0.9198473282442748,0.8208469055374593,0.9355932203389831,0.9003690036900369,0.9561128526645768,0.948948948948949
18,0.8966666666666666,0.7758007117437722,0.9198473282442748,0.8273615635179153,0.9152542372881356,0.9298892988929889,0.9122257053291536,0.960960960960961
19,0.8933333333333333,0.7544483985765125,0.916030534351145,0.8697068403908795,0.9355932203389831,0.9446494464944649,0.9278996865203761,0.9369369369369369
20,0.8566666666666667,0.6654804270462633,0.8931297709923665,0.8925081433224755,0.9084745762711864,0.9077490774907749,0.9404388714733543,0.96996996996997
21,0.8766666666666667,0.7259786476868327,0.9427480916030534,0.8697068403908795,0.9050847457627119,0.933579335793358,0.9529780564263323,0.948948948948949
22,0.8633333333333333,0.7793594306049823,0.9541984732824428,0.8306188925081434,0.9220338983050848,0.933579335793358,0.9341692789968652,0.9519519519519519
23,0.8633333333333333,0.7686832740213523,0.9351145038167938,0.8925081433224755,0.911864406779661,0.9298892988929889,0.9404388714733543,0.9429429429429429
24,0.8833333333333333,0.7686832740213523,0.9236641221374046,0.8631921824104235,0.9152542372881356,0.8782287822878229,0.9404388714733543,0.9519519519519519
25,0.8833333333333333,0.7829181494661922,0.9465648854961832,0.8338762214983714,0.9220338983050848,0.922509225092251,0.9059561128526645,0.954954954954955
26,0.8733333333333333,0.8042704626334519,0.9389312977099237,0.8697068403908795,0.9254237288135593,0.9077490774907749,0.9373040752351097,0.948948948948949
27,0.91,0.7224199288256228,0.9083969465648855,0.8534201954397395,0.911864406779661,0.922509225092251,0.9529780564263323,0.963963963963964
28,0.91,0.7544483985765125,0.916030534351145,0.8403908794788274,0.9186440677966101,0.9188191881918819,0.9623824451410659,0.954954954954955
29,0.9033333333333333,0.7829181494661922,0.9274809160305344,0.8697068403908795,0.9288135593220339,0.9261992619926199,0.9592476489028213,0.948948948948949
30,0.9133333333333333,0.7615658362989324,0.8854961832061069,0.8729641693811075,0.9355932203389831,0.915129151291513,0.8996865203761756,0.93993993993994
31,0.8266666666666667,0.7615658362989324,0.9656488549618321,0.8697068403908795,0.9016949152542373,0.940959409594096,0.9561128526645768,0.9519519519519519
32,0.8633333333333333,0.7758007117437722,0.9427480916030534,0.8403908794788274,0.9186440677966101,0.9261992619926199,0.9373040752351097,0.9429429429429429
33,0.8733333333333333,0.7793594306049823,0.9312977099236641,0.8469055374592834,0.9254237288135593,0.9188191881918819,0.9686520376175548,0.9519519519519519
