,down,go,left,no,right,stop,up,yes
0,0.6831858407079646,0.5483234714003945,0.7191919191919192,0.5852187028657617,0.8814691151919867,0.7756521739130435,0.799396681749623,0.8639760837070254
1,0.7882736156351792,0.625250501002004,0.849721706864564,0.7087827426810478,0.9257950530035336,0.851985559566787,0.8643533123028391,0.9280469897209985
2,0.7914614121510674,0.7169811320754716,0.8477064220183487,0.7431506849315068,0.9209138840070299,0.8602941176470589,0.8517441860465116,0.9475262368815592
3,0.8,0.6956521739130435,0.847457627118644,0.7592891760904685,0.9151943462897526,0.8697247706422019,0.8770226537216829,0.9235209235209235
4,0.8012718600953895,0.7236580516898609,0.8664259927797834,0.7837398373983739,0.9209138840070299,0.8872987477638641,0.896,0.9384164222873901
5,0.8135048231511254,0.7587548638132295,0.879245283018868,0.7993421052631579,0.92894280762565,0.8983957219251337,0.8996865203761756,0.9300291545189504
6,0.8286604361370716,0.7464503042596349,0.8738898756660746,0.7942122186495176,0.9251700680272109,0.9094138543516874,0.8988391376451078,0.9546827794561934
7,0.848,0.7576923076923077,0.8775137111517367,0.8177339901477833,0.9295774647887324,0.9040590405904059,0.9060092449922958,0.9378698224852071
8,0.8448844884488449,0.756,0.8677248677248677,0.8238993710691824,0.9314586994727593,0.9230769230769231,0.8994082840236687,0.9553158705701078
9,0.8448844884488449,0.7680311890838206,0.8732394366197183,0.8181818181818182,0.9273356401384083,0.9117117117117117,0.9117174959871589,0.9465648854961832
10,0.8580750407830342,0.7879924953095685,0.8872727272727273,0.8330578512396695,0.9403508771929825,0.9202898550724637,0.9032258064516129,0.9546827794561934
11,0.8445171849427169,0.7961165048543689,0.8814814814814815,0.8460291734197731,0.9411764705882353,0.9219330855018587,0.8982035928143712,0.9476831091180867
12,0.8483920367534457,0.7902946273830156,0.896421845574388,0.7977941176470589,0.9321739130434783,0.9143897996357013,0.9102564102564102,0.9428989751098097
13,0.8641571194762684,0.7938342967244701,0.8628158844765343,0.8434925864909391,0.9397590361445783,0.8962818003913894,0.8620689655172413,0.943683409436834
14,0.8661157024793389,0.8058608058608059,0.8888888888888888,0.8383838383838383,0.9290780141843972,0.9174311926605505,0.9082706766917293,0.9431137724550899
15,0.864321608040201,0.804642166344294,0.8691099476439791,0.8548123980424144,0.9384885764499121,0.915129151291513,0.9101796407185628,0.9558599695585996
16,0.8513302034428795,0.7953667953667953,0.8929219600725953,0.8370497427101201,0.9384885764499121,0.9133574007220217,0.913767019667171,0.9591527987897126
17,0.8689883913764511,0.8134328358208955,0.8844036697247707,0.8470588235294118,0.9468267581475128,0.9207547169811321,0.898379970544919,0.9503759398496241
18,0.856687898089172,0.8134328358208955,0.8892988929889298,0.8509212730318257,0.9310344827586207,0.9147005444646098,0.9223454833597464,0.9538002980625931
19,0.8729641693811075,0.8076190476190476,0.898876404494382,0.8612903225806452,0.9468267581475128,0.9225225225225225,0.9065849923430321,0.9570552147239264
20,0.8552412645590682,0.763265306122449,0.874766355140187,0.8315629742033384,0.9321739130434783,0.917910447761194,0.9174311926605505,0.9416909620991254
21,0.88107202680067,0.8063241106719368,0.875886524822695,0.8626817447495961,0.9335664335664335,0.9166666666666666,0.9129129129129129,0.9575757575757575
22,0.8764805414551607,0.8141263940520446,0.8992805755395683,0.8429752066115702,0.9395509499136442,0.9216757741347905,0.916923076923077,0.9491017964071856
23,0.8676716917922948,0.8244274809160306,0.9007352941176471,0.8575899843505478,0.9372822299651568,0.9264705882352942,0.9090909090909091,0.9602446483180428
24,0.8731466227347611,0.8105065666041276,0.8832116788321168,0.8631921824104235,0.9440559440559441,0.9171483622350675,0.8784773060029283,0.9606060606060606
25,0.8589951377633711,0.8103130755064457,0.8841354723707665,0.8619528619528619,0.9411764705882353,0.9140767824497258,0.9088050314465409,0.9636363636363636
26,0.8866328257191202,0.8324125230202578,0.8961748633879781,0.8544,0.9413793103448276,0.9196261682242991,0.9171779141104295,0.9561270801815431
27,0.875,0.7976424361493124,0.8864059590316573,0.8562091503267973,0.9438596491228071,0.9276437847866419,0.9007407407407407,0.9582089552238806
28,0.8806451612903226,0.8122605363984674,0.900562851782364,0.8657718120805369,0.9458987783595113,0.9137614678899083,0.9002932551319648,0.956390977443609
29,0.8943894389438944,0.8396946564885496,0.8917431192660551,0.8811881188118812,0.949740034662045,0.9365671641791045,0.8986784140969163,0.9561270801815431
30,0.8616352201257862,0.7970204841713222,0.8888888888888888,0.8427672955974843,0.9355932203389831,0.9358490566037736,0.9096671949286846,0.9571865443425076
31,0.8626086956521739,0.823076923076923,0.8939929328621908,0.8557692307692307,0.9366197183098591,0.9172661870503597,0.9186746987951807,0.9562594268476622
32,0.8720538720538721,0.8304761904761905,0.8853046594982079,0.8571428571428571,0.9409722222222222,0.9177330895795247,0.8898809523809523,0.9486404833836858
33,0.8866328257191202,0.8248587570621468,0.8888888888888888,0.8609271523178808,0.9479166666666666,0.9171270718232044,0.9223880597014925,0.9434523809523809
